grid_id	well	score	is_outlier	n_outlier_cells	n_infected_cells	n_non_infected_cells	serum_background_intensity	serum_background_variance
0	C02	1.804899305391673	0	8	334	96	3924.7712	152.0127
1	C02	1.7611062337144188	0	12	346	83	3879.4631	167.52026
2	C02	1.75562538265952	0	10	300	61	3857.5205	144.73718
3	C02	1.572466535786817	0	11	460	102	3869.2415	158.98438
4	C02	1.6182407710539592	0	13	537	184	3891.0652	201.32324
5	C02	1.7157432044290521	0	6	399	122	3916.8877	162.77405
6	C02	1.7320932289724655	0	23	494	156	3893.183	143.89551
7	C02	1.7241392208905495	0	7	474	115	3776.1865	149.37695
8	C02	1.6918476255093697	0	16	409	90	3789.3496	156.30981
