label_id	anchor_x	anchor_y	bb_min_x	bb_min_y	bb_max_x	bb_max_y	n_pixels
1.0	628.6891891891892	524.2972972972973	624.0	519.0	635.0	532.0	74.0
2.0	3.17687074829932	79.93877551020408	0.0	70.0	9.0	91.0	147.0
3.0	882.1470588235294	640.2058823529412	880.0	637.0	886.0	647.0	34.0
4.0	232.57620817843866	3.79182156133829	215.0	0.0	249.0	12.0	269.0
5.0	194.51666666666668	559.0166666666667	190.0	554.0	200.0	565.0	60.0
6.0	464.02923976608184	3.0935672514619883	452.0	0.0	477.0	9.0	171.0
7.0	912.19668626403	935.8172100481027	881.0	905.0	930.0	969.0	1871.0
8.0	922.5854126679462	303.90019193857967	909.0	282.0	930.0	323.0	521.0
9.0	875.7781456953643	630.6225165562914	864.0	623.0	887.0	642.0	302.0
10.0	190.72413793103448	539.0673981191222	176.0	517.0	204.0	557.0	638.0
11.0	4.667844522968198	876.1872791519435	0.0	862.0	12.0	893.0	283.0
12.0	8.027431421446384	927.5586034912718	0.0	912.0	22.0	942.0	401.0
13.0	694.3478260869565	448.15942028985506	689.0	439.0	701.0	461.0	138.0
14.0	8.378561736770692	108.35685210312076	0.0	81.0	23.0	137.0	737.0
15.0	329.66326530612247	1018.5816326530612	319.0	1011.0	341.0	1024.0	196.0
16.0	365.9357142857143	274.15	359.0	266.0	376.0	280.0	140.0
17.0	361.4596774193548	1018.7096774193549	347.0	1011.0	386.0	1024.0	248.0
18.0	430.94152046783626	1018.1345029239766	422.0	1011.0	441.0	1024.0	171.0
19.0	875.7846567967698	662.3808882907133	862.0	641.0	889.0	680.0	743.0
20.0	702.7283464566929	450.5	695.0	439.0	711.0	462.0	254.0
21.0	291.75414012738855	1016.0216560509554	262.0	1005.0	320.0	1024.0	785.0
22.0	423.7247494217425	590.8473400154202	404.0	569.0	450.0	625.0	1297.0
23.0	101.5005486065394	754.231950844854	53.0	720.0	159.0	787.0	4557.0
24.0	111.37847222222223	215.23958333333334	97.0	205.0	124.0	224.0	288.0
25.0	498.325	6.290625	486.0	0.0	511.0	16.0	320.0
26.0	822.4818702290077	466.88263358778624	803.0	449.0	846.0	487.0	1048.0
27.0	9.461261261261262	247.06306306306305	0.0	233.0	27.0	266.0	555.0
28.0	468.2172211350294	997.0827509085826	419.0	953.0	516.0	1024.0	3577.0
29.0	9.187648456057007	181.73812351543944	0.0	120.0	30.0	240.0	1684.0
30.0	326.7755359394704	214.07944514501892	302.0	201.0	353.0	229.0	793.0
31.0	844.2721202003339	186.4941569282137	831.0	168.0	858.0	205.0	599.0
32.0	613.1588447653429	912.4846570397112	589.0	895.0	637.0	935.0	1108.0
33.0	791.4843537414966	308.29115646258504	768.0	287.0	811.0	327.0	735.0
