grid_id	well	score	is_outlier	n_outlier_cells	n_infected_cells	n_non_infected_cells	serum_background_intensity	serum_background_variance
0	F10	1.0748574494015357	0	8	348	57	4012.0305	150.9812
1	F10	1.0801119675260271	0	17	521	192	3929.2825	148.82446
2	F10	1.087159442633551	0	9	491	120	4091.4314	163.94287
3	F10	1.0693296400010834	0	21	469	193	3857.8245	148.32202
4	F10	1.072607486186113	0	17	388	128	3774.2532	170.31372
5	F10	1.0854464352236772	0	23	570	165	3940.0674	139.2174
6	F10	1.06947907818958	0	17	489	141	4014.1018	141.55078
7	F10	1.0914022449137217	0	12	426	130	3979.401	144.96106
8	F10	1.0545493473991898	0	11	398	103	4046.3284	182.07458
