label_id	anchor_y	anchor_x	bb_min_y	bb_min_x	bb_max_y	bb_max_x	n_pixels	cell
1.0	321.1	494.65000000000003	318.5	491.40000000000003	325.0	499.20000000000005	66.0	infected
2.0	5.8500000000000005	297.7	0.0	295.1	9.75	303.55	76.0	control
3.0	0.65	339.3	0.0	336.05	5.8500000000000005	359.45	123.0	control
4.0	1.9500000000000002	199.55	0.0	154.70000000000002	10.4	245.05	1272.0	infected
5.0	364.0	661.0500000000001	352.95	650.65	375.7	665.6	487.0	infected
6.0	559.0	384.15000000000003	554.45	380.25	561.6	388.7	83.0	infected
7.0	599.95	254.15	593.45	248.3	604.5	261.3	206.0	infected
8.0	200.20000000000002	662.35	181.35	651.3000000000001	219.70000000000002	665.6	743.0	infected
9.0	286.65000000000003	5.2	271.05	0.0	302.90000000000003	13.0	651.0	infected
10.0	563.5500000000001	417.3	556.4	410.15000000000003	578.5	425.75	299.0	infected
11.0	310.05	3.9000000000000004	299.0	0.0	321.75	10.4	427.0	infected
12.0	12.35	305.5	0.0	296.40000000000003	27.95	318.5	947.0	infected
13.0	258.05	3.25	245.70000000000002	0.0	271.05	10.4	386.0	infected
14.0	592.15	645.45	570.7	622.7	604.5	665.6	1801.0	infected
15.0	524.5500000000001	61.75	510.25	41.6	534.3000000000001	83.85000000000001	1373.0	control
16.0	436.15000000000003	408.85	427.05	403.65000000000003	446.55	416.65000000000003	192.0	infected
17.0	322.40000000000003	476.45	293.8	456.3	347.1	502.45000000000005	3162.0	control
18.0	573.95	408.2	563.5500000000001	397.8	584.35	421.85	607.0	infected
19.0	3.25	261.3	0.0	245.05	9.75	278.85	419.0	infected
20.0	5.2	453.7	0.0	441.35	13.0	466.7	620.0	control
21.0	116.35000000000001	130.65	105.95	126.10000000000001	126.10000000000001	141.05	383.0	control
22.0	47.45	618.15	39.65	610.35	52.65	624.0	200.0	control
23.0	135.85	571.35	120.25	563.5500000000001	149.5	584.35	828.0	infected
24.0	3.9000000000000004	107.9	0.0	98.8	13.65	117.65	357.0	control
25.0	577.85	658.45	556.4	648.7	598.0	665.6	1053.0	infected
26.0	565.5	386.75	560.3000000000001	380.25	571.35	394.55	250.0	control
27.0	28.6	379.6	13.0	361.40000000000003	39.0	393.90000000000003	1223.0	infected
28.0	598.0	360.75	589.5500000000001	349.05	604.5	373.1	624.0	infected
29.0	306.15000000000003	260.0	300.95	256.1	312.0	265.85	167.0	infected
30.0	8.450000000000001	534.3000000000001	0.0	512.85	29.900000000000002	548.6	1232.0	infected
31.0	347.1	274.3	336.7	261.95	358.15000000000003	283.40000000000003	734.0	infected
32.0	109.85000000000001	117.0	89.05	89.7	125.45	131.3	2559.0	control
33.0	37.050000000000004	613.6	27.95	607.1	45.5	621.4	438.0	control
34.0	102.05	658.45	89.05	644.8000000000001	117.65	665.6	832.0	control
35.0	7.15	322.40000000000003	0.0	310.05	18.85	336.7	700.0	infected
36.0	494.0	48.75	469.3	30.55	517.4	63.7	1883.0	infected
37.0	18.85	5.8500000000000005	3.25	0.0	32.5	19.5	868.0	infected
38.0	83.2	659.75	73.45	649.35	93.60000000000001	665.6	454.0	control
39.0	598.65	245.05	593.45	238.55	604.5	250.25	248.0	control
40.0	324.35	502.45000000000005	318.5	495.3	330.85	508.95000000000005	260.0	control
41.0	398.45	276.25	387.40000000000003	269.75	412.75	287.95	653.0	infected
42.0	308.75	324.35	292.5	307.45	326.3	341.25	1440.0	infected
43.0	560.3000000000001	393.90000000000003	555.1	386.75	568.75	397.8	118.0	control
44.0	328.25	427.7	319.8	415.35	339.3	442.65000000000003	747.0	infected
45.0	216.45000000000002	5.8500000000000005	202.15	0.0	231.4	15.600000000000001	679.0	control
46.0	11.05	289.90000000000003	0.0	277.55	26.650000000000002	297.7	949.0	infected
47.0	5.8500000000000005	384.8	0.0	359.45	13.65	411.45	1119.0	infected
48.0	391.95	230.1	375.7	211.9	410.15000000000003	245.05	1302.0	infected
49.0	465.40000000000003	31.85	455.0	12.35	475.8	50.7	1120.0	infected
50.0	475.8	20.150000000000002	470.6	13.0	486.2	31.200000000000003	425.0	infected
51.0	402.35	254.15	389.35	241.8	410.8	271.05	866.0	infected
52.0	596.0500000000001	417.95	577.2	399.1	604.5	436.15000000000003	1295.0	control
53.0	182.65	442.0	163.8	423.15000000000003	202.15	460.2	2194.0	control
