label_id	anchor_y	anchor_x	bb_min_y	bb_min_x	bb_max_y	bb_max_x	n_pixels
1.0	157.0	655.0	143.0	637.0	173.0	674.0	712.0
2.0	461.0	1017.0	434.0	1004.0	488.0	1024.0	706.0
3.0	304.0	3.0	289.0	0.0	319.0	8.0	161.0
4.0	927.0	16.0	920.0	0.0	930.0	31.0	200.0
5.0	271.0	515.0	248.0	488.0	292.0	541.0	1282.0
6.0	401.0	13.0	366.0	0.0	435.0	37.0	1431.0
7.0	822.0	918.0	807.0	903.0	837.0	930.0	461.0
8.0	132.0	769.0	111.0	742.0	159.0	800.0	1641.0
9.0	527.0	4.0	516.0	0.0	539.0	11.0	173.0
10.0	139.0	9.0	125.0	0.0	153.0	26.0	516.0
11.0	742.0	11.0	721.0	0.0	763.0	29.0	766.0
12.0	921.0	818.0	903.0	798.0	930.0	843.0	693.0
13.0	162.0	7.0	151.0	0.0	176.0	19.0	361.0
14.0	6.0	184.0	0.0	166.0	14.0	203.0	392.0
15.0	918.0	460.0	905.0	424.0	930.0	496.0	1248.0
16.0	876.0	10.0	858.0	0.0	890.0	29.0	615.0
17.0	6.0	718.0	0.0	703.0	15.0	734.0	290.0
18.0	335.0	13.0	299.0	0.0	370.0	36.0	1645.0
19.0	918.0	149.0	898.0	128.0	930.0	167.0	832.0
20.0	11.0	585.0	0.0	560.0	23.0	612.0	1022.0
21.0	11.0	82.0	0.0	62.0	27.0	102.0	738.0
22.0	10.0	226.0	0.0	203.0	26.0	248.0	858.0
23.0	780.0	216.0	762.0	202.0	797.0	232.0	653.0
24.0	273.0	563.0	255.0	538.0	297.0	594.0	1406.0
25.0	178.0	23.0	138.0	0.0	216.0	44.0	2038.0
26.0	250.0	564.0	237.0	551.0	262.0	580.0	466.0
27.0	855.0	879.0	820.0	827.0	882.0	928.0	3953.0
28.0	162.0	177.0	147.0	165.0	179.0	184.0	411.0
29.0	556.0	7.0	544.0	0.0	568.0	20.0	341.0
30.0	747.0	163.0	727.0	148.0	765.0	183.0	831.0
31.0	240.0	579.0	223.0	561.0	256.0	587.0	547.0
32.0	798.0	194.0	776.0	179.0	824.0	208.0	993.0
33.0	17.0	107.0	0.0	84.0	49.0	135.0	1226.0
34.0	642.0	875.0	611.0	855.0	675.0	894.0	1776.0
35.0	738.0	922.0	726.0	907.0	756.0	935.0	563.0
36.0	672.0	13.0	642.0	0.0	695.0	41.0	1315.0
37.0	923.0	577.0	911.0	563.0	930.0	589.0	342.0
38.0	729.0	390.0	716.0	370.0	742.0	409.0	664.0
39.0	418.0	362.0	394.0	333.0	449.0	387.0	2082.0
40.0	589.0	214.0	566.0	204.0	614.0	235.0	852.0
41.0	800.0	650.0	762.0	610.0	849.0	700.0	4063.0
42.0	727.0	485.0	712.0	454.0	752.0	513.0	1221.0
43.0	129.0	636.0	112.0	610.0	150.0	661.0	1097.0
44.0	790.0	503.0	764.0	477.0	808.0	532.0	1552.0
45.0	71.0	7.0	16.0	0.0	130.0	27.0	2184.0
46.0	790.0	819.0	770.0	805.0	811.0	836.0	840.0
47.0	136.0	607.0	113.0	582.0	164.0	639.0	1449.0
48.0	540.0	492.0	523.0	467.0	568.0	516.0	1578.0
49.0	360.0	574.0	341.0	560.0	378.0	590.0	758.0
50.0	451.0	996.0	431.0	984.0	472.0	1012.0	801.0
51.0	747.0	474.0	727.0	447.0	766.0	498.0	984.0
52.0	198.0	204.0	186.0	186.0	210.0	223.0	647.0
53.0	902.0	41.0	872.0	24.0	930.0	59.0	1460.0
54.0	8.0	525.0	0.0	486.0	22.0	563.0	1380.0
55.0	702.0	866.0	668.0	831.0	732.0	892.0	2230.0
56.0	554.0	280.0	534.0	259.0	572.0	300.0	828.0
57.0	537.0	24.0	522.0	0.0	563.0	50.0	998.0
58.0	210.0	133.0	195.0	104.0	231.0	164.0	1350.0
59.0	614.0	311.0	588.0	281.0	636.0	335.0	1678.0
60.0	507.0	845.0	492.0	814.0	522.0	876.0	1179.0
61.0	397.0	582.0	370.0	566.0	423.0	596.0	1087.0
62.0	578.0	1013.0	563.0	996.0	596.0	1024.0	644.0
63.0	746.0	670.0	726.0	634.0	772.0	710.0	1500.0
64.0	132.0	930.0	123.0	920.0	144.0	941.0	318.0
65.0	563.0	639.0	542.0	625.0	597.0	667.0	1119.0
66.0	243.0	74.0	222.0	37.0	266.0	111.0	1969.0
67.0	162.0	157.0	146.0	141.0	179.0	172.0	624.0
68.0	746.0	528.0	726.0	497.0	772.0	556.0	1673.0
69.0	707.0	384.0	695.0	366.0	720.0	401.0	611.0
70.0	378.0	490.0	351.0	463.0	401.0	519.0	1601.0
71.0	156.0	362.0	135.0	344.0	181.0	385.0	1259.0
72.0	427.0	573.0	407.0	560.0	448.0	586.0	632.0
73.0	317.0	343.0	299.0	325.0	335.0	361.0	871.0
74.0	689.0	467.0	657.0	443.0	720.0	487.0	1722.0
75.0	730.0	1002.0	694.0	964.0	777.0	1024.0	3128.0
76.0	268.0	339.0	241.0	326.0	300.0	360.0	1170.0
77.0	783.0	129.0	766.0	98.0	808.0	160.0	1583.0
78.0	908.0	510.0	887.0	473.0	930.0	542.0	2462.0
79.0	387.0	766.0	371.0	747.0	400.0	786.0	853.0
80.0	471.0	457.0	449.0	439.0	499.0	482.0	1354.0
81.0	410.0	1010.0	378.0	992.0	447.0	1024.0	1209.0
82.0	832.0	62.0	818.0	43.0	849.0	82.0	659.0
83.0	913.0	345.0	886.0	322.0	930.0	362.0	960.0
84.0	597.0	571.0	578.0	539.0	618.0	606.0	1855.0
85.0	253.0	741.0	230.0	716.0	281.0	768.0	1842.0
86.0	654.0	98.0	632.0	77.0	675.0	124.0	1354.0
87.0	621.0	522.0	607.0	496.0	639.0	551.0	1106.0
88.0	577.0	302.0	545.0	271.0	604.0	328.0	2064.0
89.0	615.0	407.0	596.0	383.0	634.0	432.0	1281.0
90.0	539.0	253.0	521.0	231.0	562.0	274.0	1072.0
91.0	348.0	1001.0	330.0	989.0	365.0	1013.0	646.0
92.0	598.0	522.0	583.0	503.0	613.0	540.0	895.0
93.0	551.0	719.0	526.0	694.0	571.0	748.0	1592.0
94.0	332.0	435.0	313.0	409.0	354.0	463.0	1372.0
95.0	304.0	524.0	290.0	506.0	324.0	539.0	820.0
96.0	735.0	953.0	712.0	930.0	759.0	980.0	1647.0
97.0	315.0	306.0	294.0	283.0	344.0	335.0	1772.0
98.0	465.0	515.0	446.0	494.0	482.0	537.0	1168.0
99.0	678.0	539.0	658.0	503.0	702.0	565.0	1779.0
100.0	213.0	759.0	191.0	721.0	238.0	801.0	2327.0
101.0	763.0	419.0	734.0	390.0	792.0	456.0	2858.0
102.0	326.0	76.0	294.0	53.0	358.0	92.0	1264.0
103.0	40.0	710.0	14.0	683.0	67.0	739.0	1873.0
104.0	732.0	89.0	706.0	54.0	754.0	133.0	2577.0
105.0	484.0	955.0	453.0	920.0	533.0	1007.0	2255.0
106.0	543.0	328.0	516.0	300.0	580.0	354.0	1803.0
107.0	557.0	405.0	540.0	388.0	575.0	425.0	805.0
108.0	457.0	486.0	439.0	473.0	478.0	504.0	813.0
109.0	726.0	677.0	714.0	660.0	738.0	698.0	636.0
110.0	711.0	641.0	657.0	600.0	756.0	662.0	3344.0
111.0	909.0	304.0	883.0	293.0	930.0	323.0	803.0
112.0	634.0	968.0	606.0	940.0	657.0	981.0	1209.0
113.0	725.0	431.0	706.0	407.0	741.0	457.0	1180.0
114.0	506.0	318.0	476.0	289.0	532.0	346.0	1966.0
115.0	891.0	564.0	870.0	537.0	914.0	595.0	1739.0
116.0	702.0	933.0	686.0	900.0	728.0	968.0	1772.0
117.0	165.0	501.0	139.0	459.0	183.0	543.0	2001.0
118.0	157.0	439.0	135.0	410.0	184.0	467.0	1530.0
119.0	622.0	607.0	593.0	570.0	645.0	648.0	2511.0
120.0	819.0	226.0	790.0	191.0	844.0	261.0	2282.0
121.0	917.0	924.0	902.0	882.0	930.0	970.0	1926.0
122.0	481.0	802.0	449.0	779.0	513.0	827.0	1432.0
123.0	298.0	483.0	269.0	459.0	325.0	515.0	1620.0
124.0	186.0	175.0	175.0	161.0	199.0	192.0	558.0
125.0	121.0	475.0	79.0	428.0	145.0	521.0	3060.0
126.0	578.0	478.0	547.0	454.0	627.0	514.0	3084.0
127.0	614.0	352.0	592.0	328.0	634.0	384.0	1731.0
128.0	146.0	485.0	137.0	456.0	163.0	516.0	952.0
129.0	754.0	758.0	731.0	724.0	780.0	793.0	2058.0
130.0	182.0	609.0	168.0	591.0	195.0	627.0	588.0
131.0	847.0	800.0	829.0	768.0	867.0	835.0	1490.0
132.0	677.0	494.0	625.0	458.0	728.0	533.0	3564.0
133.0	279.0	314.0	262.0	299.0	295.0	331.0	835.0
134.0	588.0	396.0	568.0	379.0	606.0	414.0	851.0
135.0	604.0	230.0	588.0	220.0	621.0	241.0	463.0
136.0	776.0	529.0	759.0	505.0	794.0	553.0	1004.0
137.0	149.0	101.0	131.0	83.0	181.0	133.0	1187.0
138.0	813.0	882.0	796.0	857.0	832.0	908.0	1353.0
139.0	331.0	547.0	291.0	530.0	370.0	567.0	1911.0
140.0	129.0	559.0	103.0	534.0	151.0	586.0	1750.0
141.0	252.0	312.0	233.0	283.0	266.0	342.0	1146.0
142.0	771.0	67.0	745.0	47.0	798.0	91.0	1613.0
143.0	787.0	847.0	765.0	827.0	809.0	864.0	1075.0
144.0	659.0	248.0	630.0	226.0	684.0	271.0	1667.0
145.0	654.0	724.0	628.0	699.0	680.0	750.0	2045.0
146.0	256.0	600.0	226.0	585.0	275.0	629.0	1063.0
147.0	248.0	835.0	219.0	802.0	270.0	862.0	2059.0
148.0	225.0	661.0	209.0	642.0	244.0	685.0	962.0
149.0	844.0	85.0	831.0	65.0	861.0	111.0	747.0
150.0	37.0	674.0	17.0	665.0	57.0	687.0	665.0
151.0	122.0	530.0	104.0	518.0	142.0	543.0	704.0
152.0	353.0	752.0	332.0	730.0	383.0	780.0	1514.0
153.0	249.0	118.0	226.0	89.0	277.0	152.0	1770.0
154.0	343.0	788.0	320.0	766.0	369.0	810.0	1433.0
155.0	211.0	80.0	180.0	48.0	233.0	109.0	1818.0
