grid_id	well	score	is_outlier	n_outlier_cells	n_infected_cells	n_non_infected_cells	serum_background_intensity	serum_background_variance
0	D04	1.039002337516455	0	14	452	123	3940.2417	131.12317
1	D04	1.0454625082162396	0	13	435	129	3958.8047	147.35034
2	D04	1.0377334965562162	0	11	322	78	3872.152	135.0813
3	D04	1.0290047521554444	0	7	403	116	3765.1682	142.1875
4	D04	1.029841690522885	0	27	413	111	3703.8154	130.84741
5	D04	1.0531953095107094	0	20	576	168	3776.1748	164.5769
6	D04	1.0444784285371689	0	16	394	127	3897.4292	141.22827
7	D04	1.0519793185219026	0	21	446	105	3791.9673	139.94836
8	D04	1.0305767251283817	0	21	385	95	3927.3853	151.1499
