label_id	anchor_y	anchor_x	bb_min_y	bb_min_x	bb_max_y	bb_max_x	n_pixels
1.0	491.0	0.0	491.0	0.0	502.0	5.0	36.0
2.0	857.0	779.0	850.0	775.0	861.0	787.0	45.0
3.0	143.0	77.0	132.0	72.0	155.0	86.0	198.0
4.0	846.0	778.0	840.0	775.0	854.0	785.0	74.0
5.0	111.0	1021.0	105.0	1018.0	118.0	1024.0	54.0
6.0	924.0	10.0	916.0	0.0	930.0	20.0	212.0
7.0	703.0	606.0	694.0	602.0	713.0	612.0	132.0
8.0	927.0	768.0	924.0	758.0	930.0	778.0	91.0
9.0	461.0	1021.0	449.0	1018.0	473.0	1024.0	115.0
10.0	338.0	808.0	331.0	799.0	346.0	816.0	193.0
11.0	3.0	152.0	0.0	143.0	8.0	161.0	106.0
12.0	706.0	1021.0	698.0	1017.0	715.0	1024.0	78.0
13.0	701.0	485.0	697.0	479.0	708.0	491.0	78.0
14.0	725.0	972.0	717.0	965.0	741.0	980.0	215.0
15.0	487.0	4.0	480.0	0.0	494.0	10.0	107.0
16.0	462.0	76.0	454.0	72.0	470.0	84.0	98.0
17.0	166.0	94.0	159.0	87.0	173.0	105.0	142.0
18.0	927.0	177.0	923.0	170.0	930.0	185.0	79.0
19.0	195.0	1019.0	187.0	1014.0	205.0	1024.0	140.0
20.0	921.0	552.0	909.0	542.0	930.0	562.0	342.0
21.0	924.0	438.0	918.0	424.0	930.0	453.0	262.0
22.0	374.0	1019.0	365.0	1014.0	384.0	1024.0	137.0
23.0	178.0	214.0	167.0	204.0	187.0	220.0	178.0
24.0	244.0	894.0	238.0	881.0	255.0	907.0	264.0
25.0	7.0	755.0	0.0	738.0	15.0	772.0	358.0
26.0	287.0	673.0	280.0	662.0	296.0	685.0	251.0
27.0	208.0	612.0	201.0	604.0	212.0	619.0	92.0
28.0	299.0	1018.0	289.0	1012.0	310.0	1024.0	192.0
29.0	824.0	610.0	819.0	605.0	830.0	615.0	85.0
30.0	163.0	6.0	151.0	0.0	176.0	15.0	288.0
31.0	695.0	234.0	687.0	226.0	701.0	244.0	156.0
32.0	375.0	855.0	365.0	844.0	384.0	865.0	270.0
33.0	714.0	960.0	705.0	944.0	726.0	974.0	437.0
34.0	707.0	583.0	703.0	578.0	713.0	589.0	60.0
35.0	880.0	1017.0	871.0	1010.0	890.0	1024.0	214.0
36.0	699.0	584.0	693.0	579.0	707.0	591.0	116.0
37.0	875.0	601.0	860.0	593.0	891.0	609.0	373.0
38.0	827.0	843.0	821.0	837.0	834.0	849.0	73.0
39.0	848.0	593.0	837.0	582.0	861.0	605.0	363.0
40.0	573.0	888.0	558.0	879.0	588.0	897.0	374.0
41.0	5.0	23.0	0.0	14.0	13.0	32.0	192.0
42.0	803.0	83.0	793.0	75.0	815.0	92.0	250.0
43.0	693.0	485.0	686.0	479.0	701.0	491.0	134.0
44.0	145.0	1016.0	135.0	1007.0	156.0	1024.0	284.0
45.0	265.0	748.0	258.0	739.0	272.0	758.0	199.0
46.0	490.0	339.0	478.0	323.0	504.0	356.0	667.0
47.0	924.0	986.0	919.0	973.0	930.0	999.0	214.0
48.0	542.0	133.0	535.0	127.0	550.0	140.0	153.0
49.0	40.0	7.0	26.0	0.0	55.0	16.0	366.0
50.0	413.0	1018.0	405.0	1008.0	426.0	1024.0	244.0
51.0	546.0	119.0	537.0	110.0	555.0	128.0	232.0
52.0	251.0	1016.0	237.0	1008.0	266.0	1024.0	334.0
53.0	434.0	183.0	423.0	169.0	446.0	199.0	499.0
54.0	198.0	74.0	184.0	62.0	210.0	89.0	395.0
55.0	434.0	79.0	428.0	70.0	442.0	89.0	205.0
56.0	355.0	911.0	342.0	904.0	371.0	923.0	343.0
57.0	171.0	467.0	163.0	459.0	180.0	479.0	224.0
58.0	233.0	748.0	228.0	740.0	240.0	758.0	173.0
59.0	250.0	736.0	244.0	726.0	259.0	743.0	143.0
60.0	494.0	823.0	483.0	817.0	504.0	830.0	199.0
61.0	340.0	645.0	332.0	630.0	351.0	660.0	421.0
62.0	505.0	945.0	498.0	936.0	515.0	956.0	255.0
63.0	107.0	647.0	95.0	640.0	120.0	656.0	267.0
64.0	294.0	650.0	281.0	643.0	308.0	659.0	318.0
65.0	815.0	852.0	800.0	848.0	827.0	865.0	196.0
66.0	260.0	725.0	250.0	719.0	272.0	734.0	258.0
67.0	789.0	73.0	780.0	60.0	799.0	87.0	400.0
68.0	599.0	1017.0	594.0	1008.0	607.0	1024.0	158.0
69.0	648.0	758.0	642.0	748.0	657.0	768.0	227.0
70.0	444.0	206.0	437.0	197.0	450.0	216.0	184.0
71.0	314.0	683.0	299.0	673.0	330.0	693.0	498.0
72.0	466.0	87.0	460.0	78.0	474.0	96.0	197.0
73.0	430.0	128.0	422.0	114.0	439.0	142.0	374.0
74.0	766.0	738.0	754.0	729.0	778.0	748.0	311.0
75.0	452.0	937.0	443.0	929.0	463.0	947.0	280.0
76.0	658.0	588.0	647.0	580.0	669.0	596.0	250.0
77.0	7.0	110.0	0.0	98.0	16.0	123.0	282.0
78.0	14.0	378.0	3.0	368.0	26.0	390.0	322.0
79.0	720.0	609.0	710.0	597.0	730.0	621.0	343.0
80.0	368.0	416.0	357.0	409.0	381.0	424.0	268.0
81.0	851.0	785.0	844.0	780.0	859.0	792.0	131.0
82.0	522.0	860.0	513.0	849.0	533.0	872.0	285.0
83.0	799.0	866.0	779.0	855.0	820.0	876.0	589.0
84.0	271.0	663.0	264.0	656.0	279.0	672.0	177.0
85.0	727.0	833.0	720.0	817.0	738.0	849.0	392.0
86.0	545.0	961.0	536.0	951.0	556.0	968.0	239.0
87.0	330.0	760.0	320.0	753.0	342.0	768.0	237.0
88.0	8.0	52.0	0.0	43.0	19.0	62.0	292.0
89.0	290.0	120.0	283.0	110.0	300.0	130.0	250.0
90.0	527.0	709.0	517.0	700.0	538.0	718.0	266.0
91.0	924.0	253.0	917.0	242.0	930.0	264.0	216.0
92.0	677.0	441.0	669.0	428.0	688.0	455.0	364.0
93.0	766.0	235.0	755.0	227.0	779.0	242.0	252.0
94.0	194.0	9.0	181.0	0.0	208.0	21.0	442.0
95.0	118.0	729.0	109.0	722.0	127.0	737.0	188.0
96.0	821.0	835.0	814.0	825.0	829.0	844.0	214.0
97.0	285.0	99.0	276.0	90.0	295.0	110.0	244.0
98.0	168.0	201.0	153.0	190.0	183.0	211.0	470.0
99.0	501.0	984.0	495.0	976.0	510.0	992.0	187.0
100.0	647.0	875.0	642.0	865.0	662.0	883.0	254.0
101.0	676.0	290.0	668.0	280.0	686.0	302.0	299.0
102.0	396.0	406.0	381.0	396.0	412.0	415.0	415.0
103.0	669.0	471.0	659.0	456.0	680.0	486.0	364.0
