grid_id	well	score	is_outlier	n_outlier_cells	n_infected_cells	n_non_infected_cells	serum_background_intensity	serum_background_variance
0	C04	1.0589517188280375	0	5	333	79	3895.3657	160.57056
1	C04	1.0736608223265405	0	10	398	106	3802.7734	142.5747
2	C04	1.0897981212228767	0	8	240	95	3815.5059	148.35767
3	C04	1.071848864190333	0	18	385	68	3721.4023	139.43494
4	C04	1.0770635788286689	0	10	357	107	3611.462	144.28076
5	C04	1.0861060987042546	0	16	486	108	3844.3108	164.24805
6	C04	1.0519303125003936	0	8	368	72	3824.162	136.94678
7	C04	1.076192035625769	0	15	404	109	3689.6826	143.94604
8	C04	1.0724855422638044	0	20	515	117	3740.1377	129.224
