grid_id	well	score	is_outlier	n_outlier_cells	n_infected_cells	n_non_infected_cells	serum_background_intensity	serum_background_variance
0	E02	1.1850500052028534	0	12	484	157	3914.192	153.80688
1	E02	1.226454871830926	0	14	369	106	3759.6804	140.39917
2	E02	1.1735445512125378	0	20	427	142	3777.304	141.2146
3	E02	1.2113385790148556	0	23	393	134	3768.7773	143.80945
4	E02	1.2140317712184137	0	12	348	96	3661.6787	134.12024
5	E02	1.2111580124035592	0	13	484	134	3828.4094	155.19409
6	E02	1.1937902192178205	0	21	412	118	3809.386	158.02808
7	E02	1.1558960998838919	0	8	415	96	3735.5771	151.95972
8	E02	1.1972327589825744	0	14	478	134	3771.9846	164.05469
