label_id	anchor_x	anchor_y	bb_min_x	bb_min_y	bb_max_x	bb_max_y	n_pixels
518.0	390.416091954023	368.50344827586207	379.0	357.0	403.0	381.0	435.0
519.0	561.9871323529412	582.6176470588235	548.0	569.0	576.0	597.0	544.0
520.0	301.31559633027524	1004.8715596330276	289.0	991.0	315.0	1020.0	545.0
521.0	795.1238938053098	986.9115044247787	785.0	977.0	806.0	998.0	339.0
522.0	166.38079470198676	277.0165562913907	158.0	266.0	175.0	289.0	302.0
523.0	449.6487603305785	476.77685950413223	440.0	469.0	460.0	486.0	242.0
524.0	828.0573951434878	866.1545253863135	817.0	854.0	841.0	880.0	453.0
525.0	424.7708333333333	192.3875	416.0	184.0	435.0	202.0	240.0
526.0	422.2096069868996	377.77292576419217	415.0	369.0	431.0	387.0	229.0
527.0	860.7590759075907	997.6798679867986	851.0	988.0	872.0	1008.0	303.0
528.0	656.0889328063241	573.804347826087	644.0	561.0	670.0	588.0	506.0
529.0	266.62418300653593	527.0457516339869	256.0	518.0	278.0	538.0	306.0
530.0	327.8365180467091	377.3227176220807	317.0	364.0	339.0	393.0	471.0
531.0	773.4959677419355	836.3185483870968	763.0	822.0	785.0	852.0	496.0
532.0	407.2717391304348	825.6114130434783	397.0	815.0	419.0	837.0	368.0
533.0	878.3559870550162	593.3721682847896	869.0	583.0	889.0	605.0	309.0
534.0	307.7829457364341	185.29457364341084	299.0	176.0	317.0	195.0	258.0
535.0	383.4814126394052	216.88661710037175	370.0	204.0	398.0	230.0	538.0
536.0	357.4083769633508	921.5732984293194	346.0	911.0	370.0	933.0	382.0
537.0	388.0660592255125	736.0592255125284	375.0	725.0	402.0	747.0	439.0
538.0	882.446227929374	836.4895666131621	869.0	820.0	900.0	853.0	623.0
539.0	96.54926624737945	543.733752620545	84.0	532.0	110.0	556.0	477.0
540.0	508.31310679611653	770.3349514563107	496.0	759.0	521.0	782.0	412.0
541.0	148.42140468227424	384.6254180602007	138.0	375.0	159.0	395.0	299.0
542.0	447.0145631067961	946.6618122977346	435.0	931.0	460.0	963.0	618.0
543.0	97.81512605042016	441.6	84.0	427.0	112.0	456.0	595.0
544.0	237.73777777777778	662.5088888888889	226.0	651.0	251.0	675.0	450.0
545.0	44.530655391120504	504.68498942917546	30.0	494.0	59.0	516.0	473.0
546.0	826.4226327944573	84.82678983833718	814.0	74.0	840.0	96.0	433.0
547.0	129.91011235955057	654.7191011235955	119.0	643.0	142.0	668.0	445.0
548.0	807.3825503355705	920.6935123042506	795.0	910.0	819.0	934.0	447.0
549.0	410.3695150115473	666.8406466512702	399.0	656.0	423.0	679.0	433.0
550.0	540.9191919191919	502.3717171717172	528.0	490.0	555.0	515.0	495.0
551.0	300.92761394101876	890.8069705093834	289.0	880.0	313.0	902.0	373.0
552.0	878.3508353221957	229.64677804295943	866.0	219.0	891.0	242.0	419.0
553.0	920.1056338028169	791.4577464788732	911.0	782.0	930.0	802.0	284.0
554.0	60.96774193548387	575.9659498207885	49.0	561.0	74.0	591.0	558.0
555.0	382.0884718498659	705.5174262734585	371.0	695.0	393.0	718.0	373.0
556.0	286.0897435897436	224.42820512820512	275.0	213.0	298.0	237.0	390.0
557.0	898.4214123006834	731.2847380410022	888.0	719.0	911.0	744.0	439.0
558.0	469.20377358490566	739.1358490566038	460.0	730.0	479.0	749.0	265.0
559.0	307.5694200351494	661.6537785588753	295.0	648.0	322.0	676.0	569.0
