grid_id	well	score	is_outlier	n_outlier_cells	n_infected_cells	n_non_infected_cells	serum_background_intensity	serum_background_variance
0	F02	1.0984227771904995	0	15	379	131	3819.8467	147.06885
1	F02	1.1249606593329957	0	16	471	155	3689.6335	132.94678
2	F02	1.1066740007067963	0	6	461	95	3728.2417	130.73242
3	F02	1.1065368994471338	0	15	445	111	3677.0564	124.41113
4	F02	1.1230766920278832	0	6	341	97	3599.2385	136.61475
5	F02	1.116671112978299	0	10	340	62	3733.0132	134.25488
6	F02	1.0963089373599861	0	12	505	136	3868.5564	139.22766
7	F02	1.1051428201081785	0	9	409	86	3722.0115	129.75366
8	F02	1.102007341873656	0	13	384	121	3777.0664	128.49878
